,description,label
927,"CubeXSweatherly (Pvt) Ltd is looking to employ an enthusiastic and driven HR Intern to assist HR department.Role & Responsibilities:Updating company databases by inputting new employee contact information and employment details.Coordinating the recruitment process.Compiling HR DocumentsScreening potential employee's resumes and application forms to identify suitable candidates to fill company job vacancies.Organizing interviews with shortlisted candidates.Posting job advertisements to job boards and social media platforms.Requirements: Bachelor's degree in Human Resource Management. Effective communication skills. Age: 20-25 yearsAttraction:Extensive Learning EnvironmentCorporate Culture ExposureInternship Certificate/StipendDuration: 8 weeksWorking Days: Monday-Friday.Location: Block 5, Clifton Karachi.If you believe that your profile is well suited for this position, please email your updated resume at hr@cubexsweatherly.com",1
928,"Falcon-i Pvt. Ltd. is looking for “Customer Experience Lead"" for its Head Office in Karachi.Job Description:• We need someone who can listen to and understand customer concerns, without any bias.• You should be able to put yourself in the customer’s shoes to understand things from their perspective• Identifying areas for improvement is just the first step. You also need to be able to suggest potential fixes.Job Requirements:• 2+ years of experience working in a customer-focused role.• Comfortable working in a fast-paced, deadline-driven environment.• Passionate, creative thinker with exceptional analytical skills.• Team player with superb collaboration and communication skills.• Outstanding communication and interpersonal skills.We Offer:• Permanent employment with market competitive salary and other benefits.Interested candidates may send their CVs at careers@falconitracking.com, Please mention “Customer Experience Lead” in Subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
929,Sana Safinaz is looking for the position of Assistant Designer at our Keamari factory.Number of Positions: 02Qualification: Diploma in Textile Designing / BachelorsExperience: 1 year of relevant experience.Location: Karachi.Interested candidates are requested to apply at careers@sanasafinaz.com mentioning the position in the subject line._______Herbion Pakistan is looking for a Freelance Web developerEducation: At least graduateExperience: Min 2 years of relevant experienceBrief Responsibilities:Incumbent must understands that how to develope/ fix a wordpress website on dashboard and C-panel.Interested candidates please share yourprofiles at careers.pk@herbion.com mentioning position in subject_______ hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
930,"Yunus Textile Mills is looking to hire ""Marketing Executive"" for our Export Marketing department. An ideal candidate should be a Graduate (Preferably in Textile Engineering) with 3-5 years of experience in Home Textiles, having detailed knowledge of Merchandising, Product Development, Costing and handling customer's query independently. Candidates with good communication skills are encouraged to forward their profiles at ""career@yunustextile.com"" while mentioning ""Marketing Executive"" in subject line.This position is based at Landhi Industrial_______Looking for Fresh or 1-2 years experience, Industrial Engineers (02 Positions)Location: SITE, Karachi.Please share resumearifhamayun@mustaqim.comMention ""IE"" in subject_____Xarasoft Pvt Limited a fast growing Footwear Manufacturing Company needs Quality Assurance EngineerEducation: BSC (Chemical/Polymer/Industrial)Experience: FreshBenefits: PF,Leaves Encashment, Mobile Allowance, Insurance, EOBI, BonusLocation: 15KM Sheikhupura Road Kot Abdul Malik Lahore.Apply At: jobs@xarasoft.com.pkLast Apply Date is 15 Mar 2020 hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
931,"Packages Mall is looking candidates for the position of 'Assistant Security Officer'Matriculation or Intermediate with 1-2 years of Security experience.Gender: Both (Male & Female)Interested candidates, please share your CVs at careers@packagesmall.comPlease write ""ASO"" in subject while sending cv to us.Last date to apply is 18th March 2020_______LiveWire Labs is hiring for iOS Developer &  React Native Developer..Location: KarachiRequirements:Education: BSCS/MSCS from a reputable university.Experience: 02+ years of proven working experience.Must have strong analytical and problem solving skills.Must have strong communication skills.Candidates meeting above criteria may send their updated CV along with their project links at Hr@livewirelabs.co (Mention position in subject line). hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
932,"A leading FMCG is looking for Territory Sales Manager - Jhelum. Candidates must have 2-4 years of relevant experience from leading FMCG companies (preferably Jhelum based) and must hold at least Graduation degree from a reputable institute. Interested candidates may share their profile with the position mentioned in the subject line at jobs@cbl.com.pk._______Packages Mall is looking candidates for the position of 'CCTV Technician'Matriculation and Diploma in electronics with 1-2 years of relevant experience.Interested candidates can share their resume at 'careers@packagesmall.com'Please write ""'CCTV Technician"" in subject while sending resume to us.Last date to apply is 18 March 2020._______Packages Mall is currently looking candidates for the position of 'Junior CCTV Operator'Matriculation and Diploma in telecommunication/Information/electronics/software engineering with 1-2 years of relevant experience.Interested candidates, please share your CVs at 'careers@packagesmall.com'Please write ""'Junior CCTV Operator"" in subject while sending resume to us.Last date to apply is 18th March 2020. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
933,"Rockville Technologies is looking for Technical Recruiters for US Market in Islamabad. If you or anybody in your circle is interested in availing this opportunity, Please share up to date resume at aisha.fatima@rozee.pk_____Herbion Pakistan is looking for a Freelance Web developerEducation: At least graduateExperience: Min 2 years of relevant experienceBrief Responsibilities:Incumbent must understands that how to develope/ fix a wordpress website on dashboard and C-panel.Interested candidates please share your profiles at careers.pk@herbion.com mentioning position in subject_______Herbion Pakistan is looking for “Deputy Manager – Business Development” (Karachi based). Education:  MBAExperience: 3-5 yearsIncumbent will be responsible for defining long term organizational objectives by key customer relationships, identifying business opportunities, negotiation and concluding deals through desired market knowledge.Interested candidates please share your resume at careers.pk@herbion.com mentioning position in subject. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
934,"Hilal care is looking for ambitious young talent for its Management Trainee program —Marketing based in head office Karachi. Interested candidates having 0-1 year of experience and relevant education can apply at careers@hilalcare.com *Only shortlisted candidates will be contacted*_____Temporary Position VacantProject Resource  – Learning & Development, Human Resources, Engro Fertilizers LimitedDuration: 3 monthsProject: Implementation of e-learning for Supply Chain at Engro Fertilizers. • Scope involves enabling 150+ employees across the country to experience the system hands on, ensure 100% training completion and facilitate conversion of learning into practical application• Work with the communications team to design and roll out interventions to engage and motivate employees•Analyze data and prepare dashboards with specified indicators on employees’ system usage and efficacy    Education: Fresh business graduate with an interest in HRCompetencies: Time management, strong interpersonal and communication skills, good grip on MS Excel and PowerPoint. Location: Karachi - Head Office https://lnkd.in/ekb8Vuchashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
935,"MHE operators required for hilal warehouse at port qasim ... minimum matric and less than 40 years of age ... should have LTV licence ... must have experience of atleast one year of operating lifter machines. a 3rd party job anyone fulfilling the criteria send your resumes at sana.yaqoob@yahoo.com________Urgent Hiring at Jaffer Business Systems Pvt Ltd (IT company of Jaffer Group).Title: Business Development Executive (HPI)Location: IslamabadEmployment: Contractual (Renewable)Education: Bachelors/Masters (Marketing grads will be preferred) Experience: 1- 2 years of relevant experience (Irrelevant experience will not be considered)Industry: IT (Sales)Incumbent will be responsible for sales of HP products (Laptops, Data centres etc)Salary package: Market competitiveInterested can send their CVs at saad.salim@jaffer.com with the subject ""BUSINESS DEVELOPMENT EXECUTIVE HPI"". Please make sure the subject is clearly mentioned. Apply before 17th March 2020. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
936,"urgently required Sales Tax/Account  OfficerWe are looking for an Account officer withminimum 4 to 5 years experienced tolead and manage multiple operations ofthe tax practice area and to deliverquality tax services, that willincrease firm’s reputation.JOB BRIEF•	Perform tax services in compliance with laws and regulations•	Manage innovative tax planning programs•	Review complex income tax returns•	Identify all tax risks•	Manage and coordinate tax audits•	Manage and track tax balances on general ledger•	Prepare all tax papers on regular basis and handle all data requests•	Facilitate and manage the preparation and review company federal tax returns and the accurate, timely filing of all tax forms.•	Review tax returns and quarterly/yearly tax projections.Salary 35,000 to 40,000Loation: North Karachi Industrial AreaEmail: HR.humanresource1947@gmail.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
937,"Accountant & Office AdministratorStartex Industry is an export based knit garment firm at SITE. Currently We are hiring an Accountant who can also assist in administrative tasks.Duties and Responsibilities:• Maintaining the Company’s Account Books.• Manage all accounting transactions• Manage balance sheets and profit/loss statements• Managing Office Accessories, Computer Systems, and other assets.• Office Administrative tasks.Requirements:• Work experience as an Accountant• Hands-on experience with accounting software• Strong attention to detail and good analytical skills• B. Com/ B.B.A (Finance)/ CMA or ACCA (persuing )Interested candidates may email their CVs at info@startexindustry.com mentioning the position in the subject line.Location: Karachi_______ hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
938,"Required candidate in Karachi based company:Accounts Officer responsible for the day to day financial transactions of the company. Duties include invoice processing, daily bookkeeping records, billing and tracking business expenses. This position requires keen attention to detail and customer service skills. Incumbent will work with labour and vendors to assist with calculating costs of finished goods and resolve billing inaccuracies.Salary: 40k – 45k Interested candidate please send CV at saira.issac@gmail.comPlease do mention position in the subject matter.________A leading construction company requires a Store Keeper for its superhighway / Nooriabad project. Preference will be given to those individuals who may stay at site. •	Minimum Intermediate.•	2 to 3 years of working experience as a Store Keeper in construction industry.•	Good with Computer skills.•	Gender: MaleAPPLY:Please send your CV to hrlaborgroup@gmail.comWrite down position in subject lineApplications should be submitted latest by March 17, 2020 hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
939,"Position: ReceptionistLocation: Gulshan, KarachiEducation: Minimum Bachelors Experience: Fresh - 1 YearInterested candidates can share their updated resume at recruitment@adamjeelife.com by mentioning position title i.e. "" Receptionist"" in the subject line._______Urgently need Education Assistant for my Education departmentSalary: 20k monthly with perks and benefit. interested person can send cv at hr@pipfa.org.pk by 27 March 2020______HIRING! ""Sound Artist ""The Game Storm Studios is looking for competent profile for the position of Sound Artist Experience: 2 Year Location: Parsa tower Shahra e Faisal Interested candidates may send their resume at hr.khi@thegamestormstudios.com with subject to “Sound Artist”_____ hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
940,"The United Insurance Company of Pakistan Limited is looking forfemale candidate for operation / desk work.Fresh is also acceptable.Salary 30k.send ur cv at altamash.malik@theunitedinsurance.com______We are currently hiring for these positions:	1.	Software Engineer (WEB)	2.	Junior Data Analyst / Machine Learning / Artificial Intelligence 	3.	Junior Android Developer (2 Positions)	4.	Senior Android DeveloperCompany website: www.sabaq.edu.pk To apply send your resumes to: careers@sabaq.edu.pkhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
941,Internship opportunities Based in hashtag#LahoreClive Shoes is looking for hashtag#Female Interns in Marketing DepartmentQualification : MBA/BBA Major in Marketingfrom a reputable university 3 Months duration which may lead to a permanent Job Status in  Marketingapply at jobs@cliveshoes.com______Nexus Corporation is hiring for following positions:Location: Karachi.1. Software & Apps Sales Manager/Specialist (02 to 03 years experience in international sales).2. DevOps Engineers/Sr. Engineers (02 to 03 years experience).3. Software Engineer (02 + years experience of PHP-Laravel and have knowledge of React JS).4. Front end developer (overall 02 years experience which includes React JS and Bootstrap 4).5. SQA Automation Engineer (at least 02 years of experience).6. React Native Developer (at least 02 years of experience).7. Business Development Manager (having at least 04 years software sales and BDM experience in local market).Please send your CV at sadiq.lakhani@nexuscorp-ltd.com by mentioning position title in subject-line.Note: only shortlisted candidates will be contacted. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
942,"Hello LinkedIn family I'm not getting why that is a problem for any company.? Can't we help other person. I'm doing all this activity for the betterment plus by my own, not for an earning reason or not affiliated with anyone. So why helping people is a problem always.? Ps: The problem has been created by some people from here(LinkedIn), I posted a job for HR Manager as i recieved from jobs group. Some people thought I'm hiring for my company!!!! Please read the post full and carefully many people were there(on company gate) for walk-in interview and so many were trying on official numbers of the company for the vacancy which is not for my company, due to which my job has been gone. They gave me 2 choices rather to continue my job or to leave that social activity & now I'm here my job has been gone as I don't want to leave social work for the betterment. The Management misunderstood that post of mine that I've posted the job for their company, but it wasn't like that, I always post jobs by my own to help people around me. Please read the post full and carefully. May God give relief in our difficult!!! AMEENhashtag#pleasereadcarefully hashtag#LinkedIn hashtag#misunderstanding hashtag#helpeachother hashtag#tawakkalallah hashtag#helpeachother",0
943,"Looking to connect with fresh 'HR Graduates' for the position of 'HR Executive/Technical Recruiter' Skills: Good Communication, Confident, Team Worker Requirement: Internship in HR (Preferred)Location: Karachi Inbox your resume's or share at rida.shahkar@vidizmo.com",0
944,"Looking to connect with fresh 'HR Graduates' for the position of 'HR Executive/Technical Recruiter' Skills: Good Communication, Confident, Team Worker Requirement: Internship in HR (Preferred)Location: Karachi Inbox your resume's or share at rida.shahkar@vidizmo.com",0
945,"We are hiring female candidate at Officer or Executive level for Training and Development function. BBA, MBA with six months to one year experience in Training and OD with reputable Compnay. Please mention post in subject line and share profile along with current and expected salary detail at pharmpakistan@gmail.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
946,"Looking for Business Development ExecutivesPosition: 3Location: IslamabadEducation: MBA MarketingGender: Female onlySend cvs @ careers@zetatech.com.pk______Required 4 Bscs, Bs IT & BSCE graduates for our Networks Operations CenterPosition: Management Trainee OfficersLocation: IslamabadSend cvs @ careers@zetatech.com.pk_____Need Telesales Executive (Female) on urgent basis. Education: BBA/MBA Industry Experience: 2-3 years Salary Package: 35k Location : Karachi& Lahore  Interested candidates may send their resume at jobs@hrlegends.net and mention position in subject._____Female HR intern required at Metro cash and carry. Enthusiastic and Fresh female candidates  who want to enjoy a comfortable working environment and excellent learning opportunities to develop self as HR expert.Duration : 3 to 6 months  Location: DHA storePlease send resume at :Madiha.nayyeralam@metro.pkhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
947,"*Event Coordinator* is required for one our client to be based in Karachi.Salary is flexible and market competitive Incumbent must have 2,3 years of relevant experience.Interested candidates may send their resume/ refer someone at hina.ijaz@hrfirst.pk_______A leading Pharmaceutical Company is looking for""Procurement Officer""Qualification: BBA/MBA Supply chainExperience: 5 years in pharmaceutical industry Gender: MaleLocation:LahoreInterested candidates can send their resume at hrcareers9524@ gmail.com Kindly mention ""Procurement Officer"" in Subject line_______ hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
948,"Regulatory Affairs Executive RequiredPharma CompanyExp: 1-3 yearsEducation: Pharm-D/ MScLocation: KarachiKindly share your resume on kenmasshr@hotmail.com before 20.03.2020.________*Required Accounts Officer* JOB BRIEFWe are looking for an Accountant with minimum 4 to 5 years experienced  to lead and manage multiple operations of the tax practice area and to deliver quality tax services, that will increase firm’s reputation.Salary 35,000 to 40,000Loation: North Karachi Industrial AreaEmail: HR.humanresource1947@gmail.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
949,"A leading construction company requires a Store Keeper for its superhighway / Nooriabad project. Preference will be given to those individuals who may stay at site. •	Minimum Intermediate.•	2 to 3 years of working experience as a Store Keeper in construction industry.•	Good with Computer skills.•	Gender: MaleAPPLY:Please send your CV to hrlaborgroup@gmail.comWrite down position in subject lineApplications should be submitted latest by March 17, 2019______Urgent Required (Accounts Officer- Receivable)Education: B.Com/ B.B.A Experience: 2-3 years’ experience of relevant field in pharmaceuticals companies.Gender: BothProspective candidates should send their resumes at hr@epla-labs.com Cc: Mohsin.Pervaiz@epla-labs.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
950,"Urgent required following positions in RAHIMYAR KHAN in automobile sector1. Sales executiveEducation: IntermediateExperience: 1 to 2 years as a salesman2. Manager  ShowroomEducation: GraduateExperience: 2 to 5 years in sales3. AccountantEducation: B.comExperience: 2 to 5 years as an accountantInterested candidates can share updated profiles at:careers1.hc@gmail.com_______Sr.Validation officer(only male candidate) required in well known pharma.Have strong knowledge of IQ, OQ and PQ. Process validation, cleaning validation, hold time study. , Water system etc...Must be pharmacist or MSc in chemistry.Experience: 3 to 4 year experience in same filed.Send CV wasim_pharmd@yahoo.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
951,"We are looking for Office Assistant / Admin officer for Lahore office. Ideal candidate must be Graduate with 3 - 5 years of experience in Admin with excellent communication skills. Interested candidate apply or refer profiles at hrpk@emaar.ae with the subject line ""Admin Officer""_______URGENTLY REQUIREDVIDEO EDITORSSalary: 50 plus PKR. And SNR Creative Graphic DesignerSalary: As per Market, debatable. In a reputed realestate firm. Email your cv along with your portfolio at nimrawaseem@gmail.com_______ hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
952,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
953,My offer for hashtag#FREE review of 9 LinkedIn Profile is back. I will review 9 selected profile and provide my feedback if the profile is goodorif profile SUCKS! Connect with me and comment below to participate. You could be one of 9 lucky profiles. hashtag#linkedinprofile hashtag#linkedinlearning hashtag#careercoaching hashtag#careercounseling hashtag#linkedinprofiles hashtag#Canadahashtag#India hashtag#Pakistan hashtag#Immigration,0
954,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
955,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
956,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
957,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
958,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
959,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
960,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
961,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
962,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
